Gene ID	source_id	Product Description	Gene Name or Symbol	Ortholog count	Paralog count	Tet- Cont (CDS only)	BFd3 (CDS only)	BFd6 (CDS only)	PF (CDS only)	BFd3/Tet- (CDS only)	BFd6/Tet- (CDS only)	PF/Tet- (CDS only)	Tet- Cont (CDS+UTR)	BFd3 (CDS+UTR)	BFd6 (CDS+UTR)	PF (CDS+UTR)	BFd3/Tet- (CDS+UTR)	BFd6/Tet- (CDS+UTR)	PF/Tet- (CDS+UTR)	Organism	# Exons in Gene	# Exons in Transcript	# Transcripts	Annotated 3' UTR length	Annotated 5' UTR length	Gene Strand	Gene Type	Is Pseudo	Transcript Length	Apollo Product Description	Deprecated?	Previous ID(s)	Transcript Product Description
LdBPK_030810.1	LdBPK_030810.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	8700	None	No	N/A	hypothetical protein, conserved
LdBPK_030830.1	LdBPK_030830.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	6969	None	No	N/A	hypothetical protein, conserved
LdBPK_030840.1	LdBPK_030840.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4629	None	No	N/A	hypothetical protein, conserved
LdBPK_030970.1	LdBPK_030970.1.1	choline/ethanolamine phosphotransferase, putative	N/A	111	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	753	None	No	N/A	choline/ethanolamine phosphotransferase, putative
LdBPK_040060.1	LdBPK_040060.1.1	hypothetical protein, conserved	N/A	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1590	None	No	N/A	hypothetical protein, conserved
LdBPK_040150.1	LdBPK_040150.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1305	None	No	N/A	hypothetical protein, conserved
LdBPK_040200.1	LdBPK_040200.1.1	surface antigen-like protein	N/A	29	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	858	None	No	N/A	surface antigen-like protein
LdBPK_040220.1	LdBPK_040220.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	777	None	No	N/A	hypothetical protein, conserved
LdBPK_040230.1	LdBPK_040230.1.1	GRAM domain containing protein, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	873	None	No	N/A	GRAM domain containing protein, putative
LdBPK_040340.1	LdBPK_040340.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	6414	None	No	N/A	hypothetical protein, conserved
LdBPK_040370.1	LdBPK_040370.1.1	hypothetical protein	N/A	39	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	729	None	No	N/A	hypothetical protein
LdBPK_040390.1	LdBPK_040390.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3366	None	No	N/A	hypothetical protein, conserved
LdBPK_040420.1	LdBPK_040420.1.1	serine/threonine protein kinase-like protein	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3411	None	No	N/A	serine/threonine protein kinase-like protein
LdBPK_040490.1	LdBPK_040490.1.1	Nucleotidyltransferase domain containing protein, putative	N/A	29	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	9021	None	No	N/A	Nucleotidyltransferase domain containing protein, putative
LdBPK_040500.1	LdBPK_040500.1.1	hypothetical protein	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4743	None	No	N/A	hypothetical protein
LdBPK_040510.1	LdBPK_040510.1.1	huntingtin interacting protein (HIP), putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3204	None	No	N/A	huntingtin interacting protein (HIP), putative
LdBPK_040520.1	LdBPK_040520.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1044	None	No	N/A	hypothetical protein, conserved
LdBPK_040530.1	LdBPK_040530.1.1	Zinc finger, C3HC4 type (RING finger), putative	N/A	38	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1779	None	No	N/A	Zinc finger, C3HC4 type (RING finger), putative
LdBPK_040560.1	LdBPK_040560.1.1	DENN (AEX-3) domain containing protein, putative	N/A	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4707	None	No	N/A	DENN (AEX-3) domain containing protein, putative
LdBPK_040590.1	LdBPK_040590.1.1	hypothetical protein	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	9321	None	No	N/A	hypothetical protein
LdBPK_040610.1	LdBPK_040610.1.1	hypothetical protein	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3870	None	No	N/A	hypothetical protein
LdBPK_040620.1	LdBPK_040620.1.1	hypothetical protein	N/A	29	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1017	None	No	N/A	hypothetical protein
LdBPK_040690.1	LdBPK_040690.1.1	axonemal dynein light chain, putative	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2169	None	No	N/A	axonemal dynein light chain, putative
LdBPK_040700.1	LdBPK_040700.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2865	None	No	N/A	hypothetical protein, conserved
LdBPK_040720.1	LdBPK_040720.1.1	hypothetical protein	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2136	None	No	N/A	hypothetical protein
LdBPK_040790.1	LdBPK_040790.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3405	None	No	N/A	hypothetical protein, conserved
LdBPK_040830.1	LdBPK_040830.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4191	None	No	N/A	hypothetical protein, conserved
LdBPK_040840.1	LdBPK_040840.1.1	tyrosine phospatase-like protein	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2082	None	No	N/A	tyrosine phospatase-like protein
LdBPK_040870.1	LdBPK_040870.1.1	hypothetical protein	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3555	None	No	N/A	hypothetical protein
LdBPK_040880.1	LdBPK_040880.1.1	hypothetical protein	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	522	None	No	N/A	hypothetical protein
LdBPK_040890.1	LdBPK_040890.1.1	hypothetical protein, conserved	N/A	74	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3828	None	No	N/A	hypothetical protein, conserved
LdBPK_040900.1	LdBPK_040900.1.1	hypothetical protein	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	5625	None	No	N/A	hypothetical protein
LdBPK_040950.1	LdBPK_040950.1.1	60S ribosomal protein L10, putative, (fragment)	N/A	132	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	2	2	1	N/A	N/A	reverse	protein coding gene	No	363	None	No	N/A	60S ribosomal protein L10, putative, (fragment)
LdBPK_040970.1	LdBPK_040970.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1467	None	No	N/A	hypothetical protein, conserved
LdBPK_040980.1	LdBPK_040980.1.1	hypothetical protein	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1446	None	No	N/A	hypothetical protein
LdBPK_041030.1	LdBPK_041030.1.1	COPI associated protein, putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	585	None	No	N/A	COPI associated protein, putative
LdBPK_041060.1	LdBPK_041060.1.1	hypothetical protein	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1458	None	No	N/A	hypothetical protein
LdBPK_041100.1	LdBPK_041100.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3921	None	No	N/A	hypothetical protein, conserved
LdBPK_041150.1	LdBPK_041150.1.1	hypothetical protein	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	903	None	No	N/A	hypothetical protein
LdBPK_041220.1	LdBPK_041220.1.1	hypothetical protein, conserved	N/A	76	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	564	None	No	N/A	hypothetical protein, conserved
LdBPK_044300.1	LdBPK_044300.1.1	AAA domain containing protein, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	774	None	No	N/A	AAA domain containing protein, putative
LdBPK_044340.1	LdBPK_044340.1.1	amastin-like surface protein, putative	N/A	232	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	579	None	No	N/A	amastin-like surface protein, putative
LdBPK_050160.1	LdBPK_050160.1.1	hypothetical protein, unknown function	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1542	None	No	N/A	hypothetical protein, unknown function
LdBPK_050170.1	LdBPK_050170.1.1	basal body component, putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2280	None	No	N/A	basal body component, putative
LdBPK_050220.1	LdBPK_050220.1.1	dual specificity phosphatase-like protein	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2007	None	No	N/A	dual specificity phosphatase-like protein
LdBPK_050240.1	LdBPK_050240.1.1	viscerotropic leishmaniasis antigen, putative	N/A	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2091	None	No	N/A	viscerotropic leishmaniasis antigen, putative
LdBPK_050290.1	LdBPK_050290.1.1	ARP2/3 complex 16kDa subunit, putative	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	522	None	No	N/A	ARP2/3 complex 16kDa subunit, putative
LdBPK_050370.1	LdBPK_050370.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	987	None	No	N/A	hypothetical protein, conserved
LdBPK_050380.1	LdBPK_050380.1.1	microtubule-associated protein, putative (fragment)	N/A	106	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	183	None	No	N/A	microtubule-associated protein, putative (fragment)
LdBPK_050410.1	LdBPK_050410.1.1	TPR repeat, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2763	None	No	N/A	TPR repeat, putative
LdBPK_050470.1	LdBPK_050470.1.1	hypothetical protein, unknown function	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	729	None	No	N/A	hypothetical protein, unknown function
LdBPK_050530.1	LdBPK_050530.1.1	kinetoplast-associated protein-like protein	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	6294	None	No	N/A	kinetoplast-associated protein-like protein
LdBPK_050610.1	LdBPK_050610.1.1	Surp module, putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2946	None	No	N/A	Surp module, putative
LdBPK_050620.1	LdBPK_050620.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1293	None	No	N/A	hypothetical protein, conserved
LdBPK_050640.1	LdBPK_050640.1.1	Ankyrin repeats (many copies)/Ankyrin repeats (3 copies), putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5748	None	No	N/A	Ankyrin repeats (many copies)/Ankyrin repeats (3 copies), putative
LdBPK_050650.1	LdBPK_050650.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2604	None	No	N/A	hypothetical protein, conserved
LdBPK_050670.1	LdBPK_050670.1.1	hypothetical protein, conserved	N/A	26	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	7548	None	No	N/A	hypothetical protein, conserved
LdBPK_050690.1	LdBPK_050690.1.1	hypothetical protein, conserved	N/A	76	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	8004	None	No	N/A	hypothetical protein, conserved
LdBPK_050700.1	LdBPK_050700.1.1	hypothetical protein, conserved	N/A	43	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5178	None	No	N/A	hypothetical protein, conserved
LdBPK_050710.1	LdBPK_050710.1.1	CYC2-like cyclin, putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4188	None	No	N/A	CYC2-like cyclin, putative
LdBPK_050720.1	LdBPK_050720.1.1	phophatase-like protein	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4107	None	No	N/A	phophatase-like protein
LdBPK_050730.1	LdBPK_050730.1.1	hypothetical protein, conserved	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1830	None	No	N/A	hypothetical protein, conserved
LdBPK_050760.1	LdBPK_050760.1.1	kinesin-like protein	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4530	None	No	N/A	kinesin-like protein
LdBPK_050770.1	LdBPK_050770.1.1	hypothetical protein, unknown function	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4143	None	No	N/A	hypothetical protein, unknown function
LdBPK_050840.1	LdBPK_050840.1.1	hypothetical protein, unknown function	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4275	None	No	N/A	hypothetical protein, unknown function
LdBPK_050850.1	LdBPK_050850.1.1	zinc-finger of a C2HC-type, putative	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2004	None	No	N/A	zinc-finger of a C2HC-type, putative
LdBPK_050870.1	LdBPK_050870.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5817	None	No	N/A	hypothetical protein, conserved
LdBPK_050910.1	LdBPK_050910.1.1	hypothetical protein, conserved	N/A	57	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3309	None	No	N/A	hypothetical protein, conserved
LdBPK_050920.1	LdBPK_050920.1.1	paraflagellar rod protein, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3267	None	No	N/A	paraflagellar rod protein, putative
LdBPK_050930.1	LdBPK_050930.1.1	ubiquitin-conjugating enzyme E2, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1395	None	No	N/A	ubiquitin-conjugating enzyme E2, putative
LdBPK_050940.1	LdBPK_050940.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3954	None	No	N/A	hypothetical protein, conserved
LdBPK_051150.1	LdBPK_051150.1.1	hypothetical protein, unknown function	N/A	103	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2751	None	No	N/A	hypothetical protein, unknown function
LdBPK_060030.1	LdBPK_060030.1.1	WD domain, G-beta repeat, putative	N/A	74	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2028	None	No	N/A	WD domain, G-beta repeat, putative
LdBPK_060060.1	LdBPK_060060.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	969	None	No	N/A	hypothetical protein, conserved
LdBPK_060080.1	LdBPK_060080.1.1	ATP-binding cassette protein subfamily G, member 1, putative (fragment)	N/A	355	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	1	N/A	reverse	protein coding gene	No	394	None	No	N/A	ATP-binding cassette protein subfamily G, member 1, putative (fragment)
LdBPK_060090.1	LdBPK_060090.1.1	ATP-binding cassette protein subfamily G, member 2 (fragment)	ABCG2	355	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	441	None	No	N/A	ATP-binding cassette protein subfamily G, member 2 (fragment)
LdBPK_060190.1	LdBPK_060190.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1764	None	No	N/A	hypothetical protein, conserved
LdBPK_060200.1	LdBPK_060200.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1491	None	No	N/A	hypothetical protein, conserved
LdBPK_060310.1	LdBPK_060310.1.1	folate/biopterin transporter, putative	N/A	656	10	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2034	None	No	N/A	folate/biopterin transporter, putative
LdBPK_060320.1	LdBPK_060320.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3075	None	No	N/A	hypothetical protein, conserved
LdBPK_060440.1	LdBPK_060440.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1719	None	No	N/A	hypothetical protein, conserved
