Gene ID	source_id	Product Description	Gene Name or Symbol	Ortholog count	Paralog count	Tet- Cont (CDS only)	BFd3 (CDS only)	BFd6 (CDS only)	PF (CDS only)	BFd3/Tet- (CDS only)	BFd6/Tet- (CDS only)	PF/Tet- (CDS only)	Tet- Cont (CDS+UTR)	BFd3 (CDS+UTR)	BFd6 (CDS+UTR)	PF (CDS+UTR)	BFd3/Tet- (CDS+UTR)	BFd6/Tet- (CDS+UTR)	PF/Tet- (CDS+UTR)	Organism	# Exons in Gene	# Exons in Transcript	# Transcripts	Annotated 3' UTR length	Annotated 5' UTR length	Gene Strand	Gene Type	Is Pseudo	Transcript Length	Apollo Product Description	Deprecated?	Previous ID(s)	Transcript Product Description
LdBPK_050310.1	LdBPK_050310.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2316	None	No	N/A	hypothetical protein, conserved
LdBPK_050350.1	LdBPK_050350.1.1	trypanothione reductase	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1476	None	No	N/A	trypanothione reductase
LdBPK_050490.1	LdBPK_050490.1.1	hypothetical protein, conserved	N/A	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	816	None	No	N/A	hypothetical protein, conserved
LdBPK_050500.1	LdBPK_050500.1.1	ATPase alpha subunit (fragment)	N/A	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	582	None	No	N/A	ATPase alpha subunit (fragment)
LdBPK_050530.1	LdBPK_050530.1.1	kinetoplast-associated protein-like protein	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	6294	None	No	N/A	kinetoplast-associated protein-like protein
LdBPK_050600.1	LdBPK_050600.1.1	COG4 transport protein, putative	N/A	74	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2721	None	No	N/A	COG4 transport protein, putative
LdBPK_050620.1	LdBPK_050620.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1293	None	No	N/A	hypothetical protein, conserved
LdBPK_050670.1	LdBPK_050670.1.1	hypothetical protein, conserved	N/A	26	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	7548	None	No	N/A	hypothetical protein, conserved
LdBPK_050730.1	LdBPK_050730.1.1	hypothetical protein, conserved	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1830	None	No	N/A	hypothetical protein, conserved
LdBPK_050770.1	LdBPK_050770.1.1	hypothetical protein, unknown function	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4143	None	No	N/A	hypothetical protein, unknown function
LdBPK_050790.1	LdBPK_050790.1.1	Mitochondrial glycoprotein, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1164	None	No	N/A	Mitochondrial glycoprotein, putative
LdBPK_050910.1	LdBPK_050910.1.1	hypothetical protein, conserved	N/A	57	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3309	None	No	N/A	hypothetical protein, conserved
LdBPK_050920.1	LdBPK_050920.1.1	paraflagellar rod protein, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3267	None	No	N/A	paraflagellar rod protein, putative
LdBPK_050930.1	LdBPK_050930.1.1	ubiquitin-conjugating enzyme E2, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1395	None	No	N/A	ubiquitin-conjugating enzyme E2, putative
LdBPK_050940.1	LdBPK_050940.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3954	None	No	N/A	hypothetical protein, conserved
LdBPK_050970.1	LdBPK_050970.1.1	3-mercaptopyruvate sulfurtransferase	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1113	None	No	N/A	3-mercaptopyruvate sulfurtransferase
LdBPK_051020.1	LdBPK_051020.1.1	hypothetical protein, conserved	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2760	None	No	N/A	hypothetical protein, conserved
LdBPK_051030.1	LdBPK_051030.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	438	None	No	N/A	hypothetical protein, conserved
LdBPK_051050.1	LdBPK_051050.1.1	hypothetical protein, unknown function	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1332	None	No	N/A	hypothetical protein, unknown function
LdBPK_051060.1	LdBPK_051060.1.1	ATPase, putative	N/A	74	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1437	None	No	N/A	ATPase, putative
LdBPK_060020.1	LdBPK_060020.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1608	None	No	N/A	hypothetical protein, conserved
LdBPK_060070.1	LdBPK_060070.1.1	hypothetical protein, conserved (pseudogene)	N/A	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	pseudogene	Yes	1368	None	No	N/A	hypothetical protein, conserved (pseudogene)
LdBPK_060090.1	LdBPK_060090.1.1	ATP-binding cassette protein subfamily G, member 2 (fragment)	ABCG2	355	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	441	None	No	N/A	ATP-binding cassette protein subfamily G, member 2 (fragment)
LdBPK_060210.1	LdBPK_060210.1.1	FHA domain containing protein, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2004	None	No	N/A	FHA domain containing protein, putative
LdBPK_060310.1	LdBPK_060310.1.1	folate/biopterin transporter, putative	N/A	656	10	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2034	None	No	N/A	folate/biopterin transporter, putative
LdBPK_060320.1	LdBPK_060320.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3075	None	No	N/A	hypothetical protein, conserved
LdBPK_060330.1	LdBPK_060330.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3555	None	No	N/A	hypothetical protein, conserved
LdBPK_060350.1	LdBPK_060350.1.1	NAD(P)-dependent steroid dehydrogenase protein, putative	N/A	99	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1224	None	No	N/A	NAD(P)-dependent steroid dehydrogenase protein, putative
LdBPK_060530.1	LdBPK_060530.1.1	U-box domain containing protein, putative	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1986	None	No	N/A	U-box domain containing protein, putative
LdBPK_060660.1	LdBPK_060660.1.1	protein kinase, putative	N/A	39	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	9453	None	No	N/A	protein kinase, putative
LdBPK_060690.1	LdBPK_060690.1.1	hypothetical protein, conserved	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3912	None	No	N/A	hypothetical protein, conserved
LdBPK_060750.1	LdBPK_060750.1.1	YEATS family, putative	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5289	None	No	N/A	YEATS family, putative
LdBPK_060780.1	LdBPK_060780.1.1	Haemolysin-III related, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2106	None	No	N/A	Haemolysin-III related, putative
LdBPK_060790.1	LdBPK_060790.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3555	None	No	N/A	hypothetical protein, conserved
LdBPK_060800.1	LdBPK_060800.1.1	Double RNA binding domain protein 12	DRBD12	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5979	None	No	N/A	Double RNA binding domain protein 12
LdBPK_060810.1	LdBPK_060810.1.1	hypothetical protein, unknown function	N/A	28	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	10032	None	No	N/A	hypothetical protein, unknown function
LdBPK_060820.1	LdBPK_060820.1.1	hypothetical protein, unknown function	N/A	26	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3225	None	No	N/A	hypothetical protein, unknown function
LdBPK_060830.1	LdBPK_060830.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4821	None	No	N/A	hypothetical protein, conserved
LdBPK_060920.1	LdBPK_060920.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2337	None	No	N/A	hypothetical protein, conserved
LdBPK_061030.1	LdBPK_061030.1.1	hypothetical protein, unknown function	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	468	None	No	N/A	hypothetical protein, unknown function
LdBPK_061070.1	LdBPK_061070.1.1	kinesin, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2676	None	No	N/A	kinesin, putative
LdBPK_061150.1	LdBPK_061150.1.1	hypothetical protein, conserved	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3324	None	No	N/A	hypothetical protein, conserved
LdBPK_061200.1	LdBPK_061200.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3282	None	No	N/A	hypothetical protein, conserved
LdBPK_061250.1	LdBPK_061250.1.1	hypothetical protein, unknown function	N/A	41	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1185	None	No	N/A	hypothetical protein, unknown function
LdBPK_061270.1	LdBPK_061270.1.1	hypothetical protein, unknown function	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2376	None	No	N/A	hypothetical protein, unknown function
LdBPK_061280.1	LdBPK_061280.1.1	Protein of unknown function (DUF1637), putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	882	None	No	N/A	Protein of unknown function (DUF1637), putative
LdBPK_061320.1	LdBPK_061320.1.1	pteridine transporter, putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1962	None	No	N/A	pteridine transporter, putative
LdBPK_061350.1	LdBPK_061350.1.1	hypothetical protein, unknown function (fragment)	N/A	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	165	None	No	Previous IDs: LdBPK_220002.1	hypothetical protein, unknown function (fragment)
LdBPK_070040.1	LdBPK_070040.1.1	hypothetical protein, conserved	N/A	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	687	None	No	N/A	hypothetical protein, conserved
LdBPK_070050.1	LdBPK_070050.1.1	hypothetical protein, conserved	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	945	None	No	N/A	hypothetical protein, conserved
LdBPK_070060.1	LdBPK_070060.1.1	alpha-adaptin-like protein	N/A	76	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2886	None	No	N/A	alpha-adaptin-like protein
LdBPK_070080.1	LdBPK_070080.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2787	None	No	N/A	hypothetical protein, conserved
LdBPK_070090.1	LdBPK_070090.1.1	RAVE protein 1 C terminal, putative	N/A	78	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	10800	None	No	N/A	RAVE protein 1 C terminal, putative
LdBPK_070140.1	LdBPK_070140.1.1	pre-rrna-processing protein tsr1 homolog	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2343	None	No	N/A	pre-rrna-processing protein tsr1 homolog
LdBPK_070280.1	LdBPK_070280.1.1	tRNA-methyl transferase, putative	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1842	None	No	N/A	tRNA-methyl transferase, putative
LdBPK_070340.1	LdBPK_070340.1.1	hypothetical protein, unknown function	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	6357	None	No	N/A	hypothetical protein, unknown function
LdBPK_070400.1	LdBPK_070400.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1824	None	No	N/A	hypothetical protein, conserved
LdBPK_070420.1	LdBPK_070420.1.1	homoserine dehydrogenase-like protein	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1101	None	No	N/A	homoserine dehydrogenase-like protein
LdBPK_070460.1	LdBPK_070460.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2547	None	No	N/A	hypothetical protein, conserved
LdBPK_070490.1	LdBPK_070490.1.1	Protein of unknown function (DUF3735)/Abscisic acid G-protein coupled receptor, putative	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2508	None	No	N/A	Protein of unknown function (DUF3735)/Abscisic acid G-protein coupled receptor, putative
LdBPK_070600.1	LdBPK_070600.1.1	cysteine peptidase B (CPB)	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5715	None	No	N/A	cysteine peptidase B (CPB)
LdBPK_070720.1	LdBPK_070720.1.1	vacuolar-type Ca2+-ATPase, putative (fragment)	N/A	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	984	None	No	N/A	vacuolar-type Ca2+-ATPase, putative (fragment)
LdBPK_070740.1	LdBPK_070740.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1560	None	No	N/A	hypothetical protein, conserved
LdBPK_070770.1	LdBPK_070770.1.1	protein kinase, putative	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5544	None	No	N/A	protein kinase, putative
LdBPK_070830.1	LdBPK_070830.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	11424	None	No	N/A	hypothetical protein, conserved
LdBPK_070860.1	LdBPK_070860.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	882	None	No	N/A	hypothetical protein, conserved
LdBPK_070900.1	LdBPK_070900.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	978	None	No	N/A	hypothetical protein, conserved
LdBPK_070990.1	LdBPK_070990.1.1	hypothetical protein, conserved (fragment)	N/A	182	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	357	None	No	N/A	hypothetical protein, conserved (fragment)
LdBPK_071040.1	LdBPK_071040.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5484	None	No	N/A	hypothetical protein, conserved
LdBPK_071050.1	LdBPK_071050.1.1	protein kinase, putative	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4071	None	No	N/A	protein kinase, putative
LdBPK_071090.1	LdBPK_071090.1.1	Domain of unknown function (DUF3437), putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	7347	None	No	N/A	Domain of unknown function (DUF3437), putative
LdBPK_071270.1	LdBPK_071270.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	915	None	No	N/A	hypothetical protein, conserved
LdBPK_071310.1	LdBPK_071310.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1731	None	No	N/A	hypothetical protein, conserved
LdBPK_080020.1	LdBPK_080020.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	822	None	No	N/A	hypothetical protein, conserved
LdBPK_080070.1	LdBPK_080070.1.1	Putative zinc finger motif, C2HC5-type/ASCH domain containing protein, putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1890	None	No	N/A	Putative zinc finger motif, C2HC5-type/ASCH domain containing protein, putative
LdBPK_080130.1	LdBPK_080130.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3453	None	No	N/A	hypothetical protein, conserved
LdBPK_080140.1	LdBPK_080140.1.1	hypothetical protein, conserved	N/A	50	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1758	None	No	N/A	hypothetical protein, conserved
LdBPK_080210.1	LdBPK_080210.1.1	Inositol phosphosphingolipids phospholipase C	ISCL	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1962	None	No	N/A	Inositol phosphosphingolipids phospholipase C
LdBPK_080230.1	LdBPK_080230.1.1	ubiquitin-activating enzyme-like protein	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3288	None	No	N/A	ubiquitin-activating enzyme-like protein
LdBPK_080280.1	LdBPK_080280.1.1	hypothetical protein	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2502	None	No	N/A	hypothetical protein
